symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
WABCOINDIA,INE342J01019,NSE,2021-12-14,7915.0,8150.0,7915.0,8113.6,2183,2021,12,14,202112
WALCHANNAG,INE711A01022,NSE,2021-12-14,51.0,51.7,50.4,50.7,323519,2021,12,14,202112
WATERBASE,INE054C01015,NSE,2021-12-14,105.9,107.5,104.05,105.25,66547,2021,12,14,202112
WEBELSOLAR,INE855C01015,NSE,2021-12-14,78.75,87.5,77.5,84.35,1621214,2021,12,14,202112
WEIZMANIND,INE080A01014,NSE,2021-12-14,58.55,62.7,58.15,58.75,21574,2021,12,14,202112
WELCORP,INE191B01025,NSE,2021-12-14,186.0,192.65,185.05,189.7,3569965,2021,12,14,202112
WELENT,INE625G01013,NSE,2021-12-14,99.5,102.95,99.5,102.25,180691,2021,12,14,202112
WELINV,INE389K01018,NSE,2021-12-14,293.0,344.8,286.35,299.4,26008,2021,12,14,202112
WELSPUNIND,INE192B01031,NSE,2021-12-14,143.2,145.8,142.1,144.5,3572928,2021,12,14,202112
WENDT,INE274C01019,NSE,2021-12-14,5299.0,5558.0,5275.65,5527.95,2911,2021,12,14,202112
WESTLIFE,INE274F01020,NSE,2021-12-14,590.0,598.0,582.0,587.4,64540,2021,12,14,202112
WHEELS,INE715A01015,NSE,2021-12-14,685.7,690.05,666.45,677.8,9411,2021,12,14,202112
WHIRLPOOL,INE716A01013,NSE,2021-12-14,1898.0,1921.6,1880.0,1885.0,208516,2021,12,14,202112
WINDLAS,INE0H5O01029,NSE,2021-12-14,282.9,285.55,281.1,282.9,36521,2021,12,14,202112
WINDMACHIN,INE052A01021,NSE,2021-12-14,37.25,40.7,36.2,39.6,731320,2021,12,14,202112
WIPRO,INE075A01022,NSE,2021-12-14,646.0,651.9,639.25,646.9,4304706,2021,12,14,202112
WOCKPHARMA,INE049B01025,NSE,2021-12-14,439.75,447.15,437.05,439.1,364167,2021,12,14,202112
WONDERLA,INE066O01014,NSE,2021-12-14,215.0,215.0,208.0,208.75,56093,2021,12,14,202112
WORTH,INE196Y01018,NSE,2021-12-14,93.0,93.95,91.05,92.6,21303,2021,12,14,202112
WSTCSTPAPR,INE976A01021,NSE,2021-12-14,257.75,259.7,253.8,254.85,63896,2021,12,14,202112
XCHANGING,INE692G01013,NSE,2021-12-14,105.5,108.45,104.1,106.1,324467,2021,12,14,202112
XELPMOC,INE01P501012,NSE,2021-12-14,400.0,400.0,381.65,387.85,16235,2021,12,14,202112
YAARII,INE126M01010,NSE,2021-12-14,102.5,103.2,99.05,100.75,97665,2021,12,14,202112
YESBANK,INE528G01035,NSE,2021-12-14,13.8,14.2,13.7,13.95,137444898,2021,12,14,202112
YUKEN,INE384C01016,NSE,2021-12-14,598.4,598.4,580.0,582.75,3286,2021,12,14,202112
ZEEL,INE256A01028,NSE,2021-12-14,355.3,372.65,353.1,370.25,19401301,2021,12,14,202112
ZEELEARN,INE565L01011,NSE,2021-12-14,14.0,14.9,13.85,14.5,4326874,2021,12,14,202112
ZENITHEXPO,INE058B01018,NSE,2021-12-14,86.9,87.0,83.55,86.6,1184,2021,12,14,202112
ZENSARTECH,INE520A01027,NSE,2021-12-14,447.7,468.7,443.95,463.75,3035165,2021,12,14,202112
ZENTEC,INE251B01027,NSE,2021-12-14,237.0,245.5,230.35,245.5,1014232,2021,12,14,202112
ZODIAC,INE761Y01019,NSE,2021-12-14,32.1,32.1,32.1,32.1,15602,2021,12,14,202112
ZODIACLOTH,INE206B01013,NSE,2021-12-14,116.0,117.05,114.0,114.75,26363,2021,12,14,202112
ZOMATO,INE758T01015,NSE,2021-12-14,144.7,144.95,140.0,140.65,19474412,2021,12,14,202112
ZOTA,INE358U01012,NSE,2021-12-14,392.45,419.05,390.65,412.8,64138,2021,12,14,202112
ZUARI,INE840M01016,NSE,2021-12-14,112.35,114.45,111.3,112.6,19590,2021,12,14,202112
ZUARIGLOB,INE217A01012,NSE,2021-12-14,140.6,141.5,139.0,140.1,10898,2021,12,14,202112
ZYDUSWELL,INE768C01010,NSE,2021-12-14,1949.0,1949.0,1912.0,1919.55,12652,2021,12,14,202112
