symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
MEFCOM CAPIT,531176,BSE,2021-12-14,50.45,50.45,48.05,50.45,7909,2021,12,14,202112
ARMAN FIN   ,531179,BSE,2021-12-14,1029.4,1029.4,991.65,993.8,490,2021,12,14,202112
TAVERNIER   ,531190,BSE,2021-12-14,7.5,7.9,7.5,7.9,300,2021,12,14,202112
GAGAN POLYCO,531196,BSE,2021-12-14,2.44,2.44,2.34,2.34,3334,2021,12,14,202112
DHANADACOL  ,531198,BSE,2021-12-14,3.93,3.93,3.93,3.93,190,2021,12,14,202112
GLANCE FIN. ,531199,BSE,2021-12-14,50.7,59.0,50.7,57.0,220,2021,12,14,202112
SHILCHAR TEC,531201,BSE,2021-12-14,217.1,229.25,212.3,216.9,1033,2021,12,14,202112
BRAND REAL  ,531203,BSE,2021-12-14,32.5,32.5,30.9,30.9,33,2021,12,14,202112
KANSAL FIBRE,531205,BSE,2021-12-14,4.1,4.1,4.0,4.0,4500,2021,12,14,202112
NUCLE.SOFT E,531209,BSE,2021-12-14,505.0,513.0,504.95,509.55,5340,2021,12,14,202112
COLINZ LABOR,531210,BSE,2021-12-14,22.5,23.0,22.0,22.9,1681,2021,12,14,202112
NLFL        ,531212,BSE,2021-12-14,28.95,31.5,26.15,30.45,1173,2021,12,14,202112
MANAP FIN   ,531213,BSE,2021-12-14,174.0,175.45,171.0,173.65,146375,2021,12,14,202112
RTS POWER CO,531215,BSE,2021-12-14,77.8,77.8,73.5,74.35,21417,2021,12,14,202112
COMFORT INTE,531216,BSE,2021-12-14,27.55,27.6,27.0,27.45,13523,2021,12,14,202112
MAYUR FLOOR.,531221,BSE,2021-12-14,5.49,5.49,5.12,5.12,3301,2021,12,14,202112
ANJANI SYNT.,531223,BSE,2021-12-14,28.85,30.95,28.85,30.25,3063,2021,12,14,202112
XTGLOBAL    ,531225,BSE,2021-12-14,34.9,36.95,33.3,35.05,26900,2021,12,14,202112
RANDER CORP.,531228,BSE,2021-12-14,8.06,8.06,8.05,8.06,2245,2021,12,14,202112
RASI ELECTRO,531233,BSE,2021-12-14,8.15,8.45,7.81,8.25,124646,2021,12,14,202112
SCOOBEEDAY  ,531234,BSE,2021-12-14,152.0,154.8,145.0,148.3,941,2021,12,14,202112
LINC PEN &PL,531241,BSE,2021-12-14,227.5,238.45,222.5,231.25,7970,2021,12,14,202112
PRIMA IND.  ,531246,BSE,2021-12-14,25.4,26.6,25.05,25.05,922,2021,12,14,202112
ANERI       ,531252,BSE,2021-12-14,4.02,4.02,4.02,4.02,224,2021,12,14,202112
INDIA GELAT.,531253,BSE,2021-12-14,120.5,125.35,120.5,122.55,352,2021,12,14,202112
OPTIFIN     ,531254,BSE,2021-12-14,37.65,37.65,36.0,36.0,734,2021,12,14,202112
PARAGON FIN.,531255,BSE,2021-12-14,18.65,18.65,17.8,17.8,318,2021,12,14,202112
PRATIKSHA CH,531257,BSE,2021-12-14,22.9,22.9,21.6,21.6,4411,2021,12,14,202112
ESHAMEDIA   ,531259,BSE,2021-12-14,5.61,5.61,5.61,5.61,1215,2021,12,14,202112
SUNEDISON   ,531260,BSE,2021-12-14,110.5,110.75,110.45,110.75,1769,2021,12,14,202112
VST TILLERS ,531266,BSE,2021-12-14,3001.6,3015.6,2956.7,3000.25,434,2021,12,14,202112
B2B SOFT.   ,531268,BSE,2021-12-14,40.8,40.8,37.0,40.8,38045,2021,12,14,202112
RADHE DEVLOP,531273,BSE,2021-12-14,333.15,339.0,320.7,330.15,49909,2021,12,14,202112
KINETIC TRUS,531274,BSE,2021-12-14,5.88,5.88,5.88,5.88,209,2021,12,14,202112
ELIXIR      ,531278,BSE,2021-12-14,50.45,51.9,49.45,51.4,1990,2021,12,14,202112
TRISHAKTI EL,531279,BSE,2021-12-14,49.0,51.2,49.0,51.2,265,2021,12,14,202112
PANKAJ POLY.,531280,BSE,2021-12-14,5.39,5.39,5.37,5.37,706,2021,12,14,202112
P.G.IND.LTD.,531281,BSE,2021-12-14,10.1,10.5,9.5,10.03,7249,2021,12,14,202112
CINDRELLA FI,531283,BSE,2021-12-14,6.0,6.0,5.9,5.93,827,2021,12,14,202112
NAT PLASTIC ,531287,BSE,2021-12-14,74.05,75.9,73.0,75.3,998,2021,12,14,202112
LEAD FINANC ,531288,BSE,2021-12-14,3.89,3.89,3.89,3.89,1,2021,12,14,202112
NATFIT      ,531289,BSE,2021-12-14,54.2,56.0,53.6,55.7,2946,2021,12,14,202112
ARTEFACT PR ,531297,BSE,2021-12-14,70.95,70.95,63.2,64.75,1803,2021,12,14,202112
AMIT INTNL. ,531300,BSE,2021-12-14,6.64,6.64,6.64,6.64,15385,2021,12,14,202112
HIGH STREET ,531301,BSE,2021-12-14,16.28,16.28,16.28,16.28,51,2021,12,14,202112
NUTECH GLOBA,531304,BSE,2021-12-14,9.25,9.25,9.25,9.25,1,2021,12,14,202112
DHP INDIA LT,531306,BSE,2021-12-14,689.65,694.9,670.0,673.2,3310,2021,12,14,202112
RRIL        ,531307,BSE,2021-12-14,12.6,12.6,12.1,12.28,11684,2021,12,14,202112
AVAILABLE FI,531310,BSE,2021-12-14,94.0,94.0,88.05,89.65,11354,2021,12,14,202112
INTEGRA CAP.,531314,BSE,2021-12-14,26.5,27.6,25.75,26.7,710,2021,12,14,202112
HAVISHA     ,531322,BSE,2021-12-14,2.23,2.23,2.11,2.23,58304,2021,12,14,202112
JAYIND      ,531323,BSE,2021-12-14,11.49,11.49,11.49,11.49,23,2021,12,14,202112
ROSELABS FIN,531324,BSE,2021-12-14,23.4,24.8,22.25,22.3,1324,2021,12,14,202112
CHARMS INDUS,531327,BSE,2021-12-14,2.85,2.85,2.71,2.85,1438,2021,12,14,202112
KRETTOSYS   ,531328,BSE,2021-12-14,9.78,9.78,9.78,9.78,1421,2021,12,14,202112
VIKALP SEC. ,531334,BSE,2021-12-14,8.1,8.29,8.0,8.29,1081,2021,12,14,202112
ZYDUS WELL  ,531335,BSE,2021-12-14,1975.6,1975.6,1907.35,1913.5,210923,2021,12,14,202112
JUMPNET     ,531337,BSE,2021-12-14,9.85,9.85,9.25,9.32,732746,2021,12,14,202112
BERVIN INV. ,531340,BSE,2021-12-14,42.2,43.85,39.75,43.5,1329,2021,12,14,202112
GUJ.INVESTA ,531341,BSE,2021-12-14,6.35,6.66,6.05,6.66,5061,2021,12,14,202112
INDINFRA    ,531343,BSE,2021-12-14,7.11,7.11,7.11,7.11,47,2021,12,14,202112
CONTAIN.CORP,531344,BSE,2021-12-14,647.75,649.65,637.75,641.75,12534,2021,12,14,202112
EASTERN TRED,531346,BSE,2021-12-14,41.85,41.85,40.0,41.35,594,2021,12,14,202112
PANACEA BIOT,531349,BSE,2021-12-14,201.0,207.8,196.25,207.8,51835,2021,12,14,202112
PEETI SECURT,531352,BSE,2021-12-14,17.3,17.3,15.75,16.05,7307,2021,12,14,202112
CHOICE INT. ,531358,BSE,2021-12-14,151.5,154.7,148.5,153.5,7265,2021,12,14,202112
SHRIRAM ASSE,531359,BSE,2021-12-14,109.0,112.6,102.25,105.4,1260,2021,12,14,202112
GOLECHA GLOB,531360,BSE,2021-12-14,8.55,9.45,8.55,9.45,1342,2021,12,14,202112
PARAMONE    ,531364,BSE,2021-12-14,27.4,27.4,26.0,26.05,5897,2021,12,14,202112
BYKE HOSP   ,531373,BSE,2021-12-14,34.65,35.7,34.15,34.5,10144,2021,12,14,202112
CENTENIAL SU,531380,BSE,2021-12-14,58.9,58.9,54.05,55.85,193,2021,12,14,202112
ARIHANT FOUN,531381,BSE,2021-12-14,41.85,42.95,40.1,41.6,2410,2021,12,14,202112
UPSURGE INV.,531390,BSE,2021-12-14,87.35,87.35,84.0,87.35,47472,2021,12,14,202112
POLYCON INT.,531397,BSE,2021-12-14,9.13,10.09,9.13,10.09,4793,2021,12,14,202112
SOURCENTRL  ,531398,BSE,2021-12-14,131.0,131.0,120.0,122.3,740,2021,12,14,202112
G.G.AUTOMATI,531399,BSE,2021-12-14,22.35,22.35,22.35,22.35,3674,2021,12,14,202112
ALMONDZ GLO ,531400,BSE,2021-12-14,129.0,129.0,121.6,122.8,3187,2021,12,14,202112
LWS KNITWEAR,531402,BSE,2021-12-14,17.5,19.3,17.5,19.1,6208,2021,12,14,202112
ANS LTD     ,531406,BSE,2021-12-14,7.58,7.58,7.58,7.58,1000,2021,12,14,202112
RADIX IND   ,531412,BSE,2021-12-14,76.5,84.05,76.05,78.1,322,2021,12,14,202112
NARENDRA PRO,531416,BSE,2021-12-14,21.1,21.8,19.05,20.0,4196,2021,12,14,202112
MEGA CORPN. ,531417,BSE,2021-12-14,1.96,1.96,1.96,1.96,99263,2021,12,14,202112
TAMIL.NEWSPR,531426,BSE,2021-12-14,131.95,131.95,127.0,127.3,2859,2021,12,14,202112
SHAKTI PUMPS,531431,BSE,2021-12-14,603.05,625.9,603.0,620.35,6788,2021,12,14,202112
SYSTEMATIX  ,531432,BSE,2021-12-14,6.15,6.25,6.0,6.05,3585,2021,12,14,202112
SUNGOLD CAP.,531433,BSE,2021-12-14,1.9,1.98,1.9,1.98,24654,2021,12,14,202112
SAFFRON IND ,531436,BSE,2021-12-14,4.87,4.87,4.87,4.87,5120,2021,12,14,202112
PWASML      ,531437,BSE,2021-12-14,61.1,61.1,57.5,58.45,17399,2021,12,14,202112
GOLDSTONE EN,531439,BSE,2021-12-14,96.25,96.25,96.25,96.25,13168,2021,12,14,202112
VARDHMAN    ,531444,BSE,2021-12-14,9.2,9.2,8.4,9.19,2084,2021,12,14,202112
GRM OVERSEAS,531449,BSE,2021-12-14,498.0,501.0,465.0,499.2,88126,2021,12,14,202112
MOHIT INDUS.,531453,BSE,2021-12-14,15.1,15.1,14.5,15.1,17086,2021,12,14,202112
POLYLINK POL,531454,BSE,2021-12-14,18.5,19.0,18.05,18.8,5623,2021,12,14,202112
MINAXI TEXT.,531456,BSE,2021-12-14,1.79,1.79,1.76,1.79,156472,2021,12,14,202112
DUKE OFFSHOR,531471,BSE,2021-12-14,11.89,11.89,11.25,11.76,7401,2021,12,14,202112
CYBELE IND  ,531472,BSE,2021-12-14,7.37,7.37,7.37,7.37,206,2021,12,14,202112
CG-VAK SOFTW,531489,BSE,2021-12-14,240.5,240.5,222.0,225.5,13279,2021,12,14,202112
NAVKAR      ,531494,BSE,2021-12-14,50.9,50.9,48.6,48.65,3953,2021,12,14,202112
MADHUCON PRJ,531497,BSE,2021-12-14,9.36,9.36,8.92,9.36,173410,2021,12,14,202112
SYBLY INDS. ,531499,BSE,2021-12-14,5.68,5.68,5.2,5.59,3551,2021,12,14,202112
RAJESH EXPO.,531500,BSE,2021-12-14,747.5,755.0,737.6,753.15,34812,2021,12,14,202112
ESAAR (I)LTD,531502,BSE,2021-12-14,3.72,3.81,3.67,3.8,61332,2021,12,14,202112
MARIS SPIN. ,531503,BSE,2021-12-14,90.7,90.7,77.1,78.05,33298,2021,12,14,202112
EVEREADY (I),531508,BSE,2021-12-14,326.5,326.5,317.0,321.3,25513,2021,12,14,202112
STEP TWO COR,531509,BSE,2021-12-14,4.08,4.08,4.08,4.08,1,2021,12,14,202112
ORIENT TRADE,531512,BSE,2021-12-14,8.57,8.57,8.56,8.56,10883,2021,12,14,202112
VIKASPROP   ,531518,BSE,2021-12-14,2.14,2.14,1.93,2.01,5886867,2021,12,14,202112
ACE SOFTWARE,531525,BSE,2021-12-14,17.45,20.9,17.45,19.9,343,2021,12,14,202112
HATSUN AGRO ,531531,BSE,2021-12-14,1336.0,1336.0,1275.0,1283.75,2906,2021,12,14,202112
E.COM INFOTE,531533,BSE,2021-12-14,14.0,14.19,13.61,14.19,519,2021,12,14,202112
RISHABH DIGH,531539,BSE,2021-12-14,28.0,28.0,26.15,27.75,102,2021,12,14,202112
MARUTI INFRA,531540,BSE,2021-12-14,41.0,42.25,39.6,40.4,5702,2021,12,14,202112
KOBO        ,531541,BSE,2021-12-14,5.9,6.0,5.72,5.87,31061,2021,12,14,202112
JINDAL WORLD,531543,BSE,2021-12-14,190.6,198.85,190.2,194.2,16341,2021,12,14,202112
SOMANY CRAM ,531548,BSE,2021-12-14,867.9,867.9,836.2,856.1,1592,2021,12,14,202112
JHAVERI CRED,531550,BSE,2021-12-14,4.33,4.33,4.33,4.33,399,2021,12,14,202112
RAGHUNATH TO,531552,BSE,2021-12-14,8.0,9.29,8.0,9.25,2288,2021,12,14,202112
CORAL (I)FIN,531556,BSE,2021-12-14,42.35,42.35,40.4,40.9,2277,2021,12,14,202112
AROMA ENT   ,531560,BSE,2021-12-14,18.0,18.0,18.0,18.0,200,2021,12,14,202112
ASHUTOSH PAP,531568,BSE,2021-12-14,1.33,1.33,1.33,1.33,7849,2021,12,14,202112
SANJIVANI PA,531569,BSE,2021-12-14,30.5,31.7,29.0,30.3,10705,2021,12,14,202112
VAS INFRA   ,531574,BSE,2021-12-14,3.85,3.94,3.6,3.72,4491,2021,12,14,202112
KMF BUILDERS,531578,BSE,2021-12-14,5.27,5.53,5.27,5.53,4050,2021,12,14,202112
RAP MEDIA   ,531583,BSE,2021-12-14,16.15,16.15,16.15,16.15,200,2021,12,14,202112
DEVINE IMPE ,531585,BSE,2021-12-14,4.48,4.48,4.36,4.48,4025,2021,12,14,202112
BAMPSL SECUR,531591,BSE,2021-12-14,3.85,3.92,3.56,3.63,37057,2021,12,14,202112
GENPHARMA   ,531592,BSE,2021-12-14,7.32,7.59,6.95,7.02,3106620,2021,12,14,202112
INCON ENGG. ,531594,BSE,2021-12-14,34.15,34.15,34.15,34.15,6418,2021,12,14,202112
CGCL        ,531595,BSE,2021-12-14,509.55,523.65,504.45,519.6,7018,2021,12,14,202112
FDC LIMITED ,531599,BSE,2021-12-14,291.1,297.75,289.65,295.25,9745,2021,12,14,202112
GOGIA CAP   ,531600,BSE,2021-12-14,83.5,83.5,79.35,79.35,2,2021,12,14,202112
GORANI INDUS,531608,BSE,2021-12-14,25.5,26.45,25.5,26.45,4570,2021,12,14,202112
KG PETROCHEM,531609,BSE,2021-12-14,354.7,354.7,334.95,335.0,157,2021,12,14,202112
STARCOM     ,531616,BSE,2021-12-14,161.05,171.65,161.05,161.8,234,2021,12,14,202112
COUNTRY COND,531624,BSE,2021-12-14,3.94,4.2,3.52,4.2,490052,2021,12,14,202112
OROSMITHS   ,531626,BSE,2021-12-14,4.75,4.75,4.25,4.7,2589,2021,12,14,202112
LINCOLN PHAR,531633,BSE,2021-12-14,359.7,370.5,359.7,364.7,24179,2021,12,14,202112
SILVER OAK  ,531635,BSE,2021-12-14,47.05,47.05,42.7,42.7,338,2021,12,14,202112
PRAVEG      ,531637,BSE,2021-12-14,156.25,156.25,149.5,150.95,30170,2021,12,14,202112
SURAJ LTD   ,531638,BSE,2021-12-14,111.15,111.15,111.15,111.15,14338,2021,12,14,202112
MARICOLTD   ,531642,BSE,2021-12-14,520.0,520.7,512.45,515.05,37740,2021,12,14,202112
TOKYO FINANC,531644,BSE,2021-12-14,9.62,9.62,9.62,9.62,550,2021,12,14,202112
MAHAVIRIND  ,531648,BSE,2021-12-14,1.2,1.2,1.2,1.2,87921,2021,12,14,202112
NATIONAL GEN,531651,BSE,2021-12-14,225.35,225.35,225.35,225.35,15,2021,12,14,202112
THIRDWAVE FI,531652,BSE,2021-12-14,18.6,20.5,18.6,18.6,2671,2021,12,14,202112
HITTCO TOOLS,531661,BSE,2021-12-14,8.26,8.26,8.05,8.26,3006,2021,12,14,202112
RRMETAL     ,531667,BSE,2021-12-14,59.0,60.5,56.05,57.0,32855,2021,12,14,202112
VISION CORPO,531668,BSE,2021-12-14,2.57,2.73,2.57,2.73,15684,2021,12,14,202112
INANI SEC.  ,531672,BSE,2021-12-14,26.75,26.75,25.1,25.85,7055,2021,12,14,202112
MAYUR LEATHR,531680,BSE,2021-12-14,8.08,8.08,8.0,8.07,3464,2021,12,14,202112
AMARDEEP IND,531681,BSE,2021-12-14,1.6,1.6,1.46,1.52,268128,2021,12,14,202112
PRITHVIEXCH ,531688,BSE,2021-12-14,29.4,29.4,25.65,26.1,5246,2021,12,14,202112
KHYATI MULTI,531692,BSE,2021-12-14,0.83,0.83,0.83,0.83,100,2021,12,14,202112
RAINBOW FOUN,531694,BSE,2021-12-14,22.3,25.9,22.01,23.99,21702,2021,12,14,202112
TRICOMFRU   ,531716,BSE,2021-12-14,2.56,2.56,2.56,2.56,2460,2021,12,14,202112
VIDHIING    ,531717,BSE,2021-12-14,356.65,376.65,353.0,370.35,5963,2021,12,14,202112
BHAGIRA.CHEM,531719,BSE,2021-12-14,1009.95,1020.05,979.55,1011.5,6241,2021,12,14,202112
PANCHSHEEL O,531726,BSE,2021-12-14,117.7,118.85,108.55,118.55,56352,2021,12,14,202112
MENON PISTON,531727,BSE,2021-12-14,44.1,44.4,43.0,43.85,49753,2021,12,14,202112
PRISM FINANC,531735,BSE,2021-12-14,27.65,27.65,27.65,27.65,400,2021,12,14,202112
GREENCREST  ,531737,BSE,2021-12-14,5.7,5.7,5.59,5.63,34412,2021,12,14,202112
GENNEX LAB  ,531739,BSE,2021-12-14,8.13,8.18,8.0,8.08,424643,2021,12,14,202112
GINI SILK MI,531744,BSE,2021-12-14,47.55,48.35,47.55,47.6,21010,2021,12,14,202112
PRAJAY ENGS.,531746,BSE,2021-12-14,21.5,21.7,20.3,20.65,126356,2021,12,14,202112
APOLLOPIPES ,531761,BSE,2021-12-14,575.1,582.85,566.45,574.3,15419,2021,12,14,202112
UNJHA FORMUL,531762,BSE,2021-12-14,9.88,9.88,8.98,8.98,2923,2021,12,14,202112
POLY MEDICUR,531768,BSE,2021-12-14,980.0,980.0,952.0,965.35,887,2021,12,14,202112
KACHCHHMIN  ,531778,BSE,2021-12-14,37.0,37.6,35.85,37.6,29862,2021,12,14,202112
KACL        ,531780,BSE,2021-12-14,1.59,1.59,1.59,1.59,100,2021,12,14,202112
KCLINFRA    ,531784,BSE,2021-12-14,2.71,2.84,2.71,2.71,6557,2021,12,14,202112
ATUL AUTO   ,531795,BSE,2021-12-14,206.8,207.75,204.35,205.15,12845,2021,12,14,202112
PRERNA INFR ,531802,BSE,2021-12-14,33.85,35.75,32.95,34.7,101423,2021,12,14,202112
METAL COATIN,531810,BSE,2021-12-14,31.9,32.5,31.4,32.1,2159,2021,12,14,202112
SGN TELECOMS,531812,BSE,2021-12-14,0.56,0.56,0.53,0.53,35258,2021,12,14,202112
TIRUPATI SAR,531814,BSE,2021-12-14,11.48,11.48,10.4,10.82,72501,2021,12,14,202112
RODIUM      ,531822,BSE,2021-12-14,67.95,67.95,57.25,59.1,231,2021,12,14,202112
NAGAR.AGRITE,531832,BSE,2021-12-14,6.35,6.35,6.12,6.2,2786,2021,12,14,202112
NATURA HUE C,531834,BSE,2021-12-14,5.22,5.22,5.22,5.22,28790,2021,12,14,202112
INDUSFINL   ,531841,BSE,2021-12-14,15.97,15.97,14.45,14.45,1269,2021,12,14,202112
LAHOTI OVER.,531842,BSE,2021-12-14,30.7,30.7,27.9,28.6,43324,2021,12,14,202112
TRINITYLEA  ,531846,BSE,2021-12-14,11.35,11.35,11.1,11.1,77,2021,12,14,202112
ASIAN STAR  ,531847,BSE,2021-12-14,857.9,878.6,857.0,858.05,9,2021,12,14,202112
ORIRAIL     ,531859,BSE,2021-12-14,119.7,120.0,113.0,118.1,26885,2021,12,14,202112
JOINDRE CAPI,531861,BSE,2021-12-14,25.5,26.4,25.0,26.3,4659,2021,12,14,202112
BHARATAGRI  ,531862,BSE,2021-12-14,295.0,295.0,282.85,290.1,2916,2021,12,14,202112
UNITECH INTE,531867,BSE,2021-12-14,12.4,12.4,11.32,11.91,49343,2021,12,14,202112
SACHETA MET.,531869,BSE,2021-12-14,17.1,17.3,16.6,17.25,19268,2021,12,14,202112
ANJANI FINL ,531878,BSE,2021-12-14,4.99,4.99,4.88,4.99,11992,2021,12,14,202112
PIONEER DIS.,531879,BSE,2021-12-14,188.05,188.95,186.7,186.85,211,2021,12,14,202112
GMETCOAL    ,531881,BSE,2021-12-14,17.85,18.0,17.0,17.1,544,2021,12,14,202112
REXNORD ELE.,531888,BSE,2021-12-14,54.9,54.9,47.5,51.55,9110,2021,12,14,202112
KHANDWALA SE,531892,BSE,2021-12-14,19.9,19.9,18.55,19.1,3936,2021,12,14,202112
SAWACA BUSI ,531893,BSE,2021-12-14,11.3,11.3,11.3,11.3,17530,2021,12,14,202112
CCL INTER   ,531900,BSE,2021-12-14,18.25,20.45,17.0,20.0,4643,2021,12,14,202112
CROISSANCE  ,531909,BSE,2021-12-14,9.4,9.5,9.22,9.47,78100,2021,12,14,202112
GALAXY AGRIC,531911,BSE,2021-12-14,22.6,22.6,22.6,22.6,897,2021,12,14,202112
GOPAL IRON S,531913,BSE,2021-12-14,7.99,7.99,7.59,7.59,8057,2021,12,14,202112
AGAR IND COR,531921,BSE,2021-12-14,420.4,435.8,418.15,424.8,7094,2021,12,14,202112
DHAMPURE SGR,531923,BSE,2021-12-14,35.9,35.9,34.8,35.0,3598,2021,12,14,202112
SHANTANU SHE,531925,BSE,2021-12-14,2.86,2.86,2.6,2.68,99939,2021,12,14,202112
GOLDEN CARPE,531928,BSE,2021-12-14,7.5,7.87,7.25,7.25,338,2021,12,14,202112
INNOCORP L  ,531929,BSE,2021-12-14,8.29,8.29,8.29,8.29,7595,2021,12,14,202112
SARTHAK INDU,531930,BSE,2021-12-14,98.2,103.0,98.2,102.95,154,2021,12,14,202112
VERTEX SEC. ,531950,BSE,2021-12-14,2.94,2.94,2.69,2.7,72292,2021,12,14,202112
RIBA TEXTILS,531952,BSE,2021-12-14,45.85,45.95,44.05,44.8,16676,2021,12,14,202112
SHREMETAL   ,531962,BSE,2021-12-14,27.0,27.0,25.75,25.85,325,2021,12,14,202112
IITL PROJ   ,531968,BSE,2021-12-14,23.75,23.75,23.75,23.75,10,2021,12,14,202112
CHARTERLOGIS,531977,BSE,2021-12-14,9.57,9.79,9.13,9.5,1500929,2021,12,14,202112
AMBIKA COTTO,531978,BSE,2021-12-14,2011.05,2097.0,2008.35,2091.6,3276,2021,12,14,202112
HIND ALUMIN ,531979,BSE,2021-12-14,37.85,37.9,37.05,37.5,4186,2021,12,14,202112
AMRAWOR AGRI,531991,BSE,2021-12-14,0.98,0.98,0.98,0.98,347775,2021,12,14,202112
ODYSSEY CORP,531996,BSE,2021-12-14,9.48,9.49,9.06,9.49,140798,2021,12,14,202112
INDUCTO STL.,532001,BSE,2021-12-14,23.55,23.55,23.55,23.55,70,2021,12,14,202112
SAM INDUS.  ,532005,BSE,2021-12-14,29.0,29.8,27.55,29.5,4634,2021,12,14,202112
SHREEVAT.FIN,532007,BSE,2021-12-14,7.29,7.29,7.29,7.29,257,2021,12,14,202112
POOJA ENT   ,532011,BSE,2021-12-14,189.0,189.0,179.0,184.95,1421,2021,12,14,202112
GRAVITY (I) ,532015,BSE,2021-12-14,7.5,7.57,7.5,7.57,24451,2021,12,14,202112
LCC INFOTECH,532019,BSE,2021-12-14,3.14,3.15,3.05,3.15,328816,2021,12,14,202112
FILAT FASH  ,532022,BSE,2021-12-14,4.12,4.18,4.0,4.15,104401,2021,12,14,202112
SINDHU TRADE,532029,BSE,2021-12-14,619.95,625.0,595.0,615.3,18174,2021,12,14,202112
JAIN STUDIOS,532033,BSE,2021-12-14,2.47,2.47,2.36,2.36,2110,2021,12,14,202112
UNISTAR MULT,532035,BSE,2021-12-14,13.02,13.5,12.37,13.25,6617,2021,12,14,202112
ZENOTECH    ,532039,BSE,2021-12-14,49.75,51.8,48.9,51.4,47850,2021,12,14,202112
HINDUSTN BIO,532041,BSE,2021-12-14,4.04,4.24,4.04,4.24,10715,2021,12,14,202112
FRONTL CORP ,532042,BSE,2021-12-14,17.55,17.55,17.55,17.55,5,2021,12,14,202112
SWELECT     ,532051,BSE,2021-12-14,250.55,262.45,247.0,248.95,8070,2021,12,14,202112
WALLFORT FIN,532053,BSE,2021-12-14,59.0,61.95,59.0,60.9,8206,2021,12,14,202112
KDDL LTD    ,532054,BSE,2021-12-14,840.0,896.1,826.5,866.9,4019,2021,12,14,202112
ADINATH EXIM,532056,BSE,2021-12-14,27.0,27.0,24.7,25.15,6061,2021,12,14,202112
ABHINAV CAP ,532057,BSE,2021-12-14,65.1,65.1,60.8,60.8,16,2021,12,14,202112
KILPEST (I) ,532067,BSE,2021-12-14,449.55,449.55,428.2,439.4,8074,2021,12,14,202112
SUPERB PAPER,532070,BSE,2021-12-14,21.95,23.5,21.95,23.2,27954,2021,12,14,202112
VANDANA     ,532090,BSE,2021-12-14,1.59,1.66,1.52,1.66,223822,2021,12,14,202112
SAGARPROD   ,532092,BSE,2021-12-14,3.0,3.0,2.74,2.74,208065,2021,12,14,202112
INDO-CITY IN,532100,BSE,2021-12-14,6.54,6.54,6.54,6.54,1290,2021,12,14,202112
SBEC SUGAR  ,532102,BSE,2021-12-14,23.9,24.2,21.8,23.15,3374,2021,12,14,202112
BRIJLAXMI LE,532113,BSE,2021-12-14,2.43,2.43,2.43,2.43,4462,2021,12,14,202112
BSE  INFRA  ,532123,BSE,2021-12-14,3.1,3.1,3.05,3.1,285740,2021,12,14,202112
RELIAB VEN  ,532124,BSE,2021-12-14,12.21,12.21,11.76,11.76,1637,2021,12,14,202112
BANKBARODA  ,532134,BSE,2021-12-14,92.5,93.0,91.05,92.35,1077721,2021,12,14,202112
MOHITE      ,532140,BSE,2021-12-14,23.75,23.95,23.25,23.95,13426,2021,12,14,202112
ANDHRA CEMEN,532141,BSE,2021-12-14,17.3,17.3,16.85,17.3,125162,2021,12,14,202112
SKM EGG PROD,532143,BSE,2021-12-14,71.5,73.6,71.0,72.45,24831,2021,12,14,202112
WELCORP     ,532144,BSE,2021-12-14,186.65,192.55,185.15,189.5,157485,2021,12,14,202112
H.S.(I) LTD.,532145,BSE,2021-12-14,6.89,7.0,6.8,7.0,5330,2021,12,14,202112
BNK OF INDIA,532149,BSE,2021-12-14,57.25,57.25,56.0,56.2,519275,2021,12,14,202112
INDRAPRAST  ,532150,BSE,2021-12-14,76.95,79.85,76.9,79.0,52381,2021,12,14,202112
JOHNPHARMA  ,532154,BSE,2021-12-14,6.49,6.49,6.3,6.4,527050,2021,12,14,202112
GAIL (I) LTD,532155,BSE,2021-12-14,133.0,136.0,132.1,135.3,790590,2021,12,14,202112
VAIBHAVGBL  ,532156,BSE,2021-12-14,617.8,634.95,609.8,622.0,41791,2021,12,14,202112
TRESCON     ,532159,BSE,2021-12-14,29.0,29.0,25.5,26.2,12384,2021,12,14,202112
GUJ.STAT.FIN,532160,BSE,2021-12-14,9.25,9.5,9.05,9.46,24825,2021,12,14,202112
JK PAPER    ,532162,BSE,2021-12-14,213.25,220.0,213.25,216.45,38279,2021,12,14,202112
SAREGAMA (I),532163,BSE,2021-12-14,5089.0,5099.0,4901.0,5024.95,813,2021,12,14,202112
MINOLTA FIN.,532164,BSE,2021-12-14,2.55,2.55,2.31,2.55,11167,2021,12,14,202112
ADROITINFO  ,532172,BSE,2021-12-14,13.66,13.66,13.66,13.66,2050,2021,12,14,202112
CYBERTECH   ,532173,BSE,2021-12-14,167.05,170.5,166.4,167.85,9030,2021,12,14,202112
ICICI BANK  ,532174,BSE,2021-12-14,751.9,764.3,746.4,758.85,438793,2021,12,14,202112
CYIENT      ,532175,BSE,2021-12-14,988.0,1006.5,971.3,991.65,6329,2021,12,14,202112
ENGINRS.(I) ,532178,BSE,2021-12-14,71.5,72.45,71.5,71.7,123327,2021,12,14,202112
DHANALAK.BNK,532180,BSE,2021-12-14,14.85,14.97,14.73,14.76,16420,2021,12,14,202112
GUJ.MINERAL ,532181,BSE,2021-12-14,73.0,73.0,71.5,71.7,51776,2021,12,14,202112
